step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type,nameOrig,nameDest,isFraud
235.0,213864.44206111098,0.0,0.0,3337430.6293910425,885920.575890716,CASH_OUT,C9295551922,M9522753521,0
43.0,121993.56005945415,0.0,0.0,349364.4630264996,0.0,CASH_OUT,C6127932218,M4877677504,0
325.0,6035.0292098063255,0.0,0.0,0.0,0.0,DEBIT,C8215205042,M1986782734,0
306.0,252737.5519667658,4301904.034156094,1640152.6042259897,0.0,0.0,DEBIT,C3542890222,M5904392164,0
702.0,16671.769978489643,0.0,0.0,0.0,0.0,DEBIT,C7231564787,M8846128021,0
671.0,503457.5690120801,228059.5487194662,0.0,0.0,10219709.95790914,TRANSFER,C1623827400,M6917596842,1
587.0,231229.56667526846,354967.1348610239,0.0,0.0,0.0,TRANSFER,C3630094012,M2238027055,1
259.0,31676.180577184925,0.0,14924872.250810055,3158060.9550584895,0.0,DEBIT,C6439999302,M9270391224,0
153.0,13408.036811693806,21244.892919198504,0.0,725781.1600426576,0.0,DEBIT,C673478061,M5444886593,0
201.0,16252.361864337188,0.0,0.0,0.0,0.0,DEBIT,C1083252251,M367867132,0
234.0,145346.9861760588,0.0,0.0,21268.718558123794,2317113.3860799675,DEBIT,C7097107968,M3590167287,0
354.0,6014.680595227872,5216.5639163512915,0.0,0.0,0.0,TRANSFER,C8254557759,M5717877706,1
283.0,163027.11957100677,0.0,0.0,0.0,0.0,DEBIT,C9740458761,M7147803735,0
332.0,34002.94766498733,0.0,0.0,0.0,481130.37075110123,PAYMENT,C100926947,M5109752716,0
403.0,175323.92689037535,0.0,0.0,166185880.66319507,147777349.51703775,DEBIT,C4045787471,M9568380542,0
401.0,230232.47105290054,391297.2188941447,0.0,0.0,0.0,PAYMENT,C837823181,M6713963513,0
608.0,320706.0295310962,590676.1148918805,0.0,0.0,0.0,TRANSFER,C3985466125,M3011934771,1
177.0,115683.399835849,0.0,0.0,679147.2278157853,14133422.033020841,PAYMENT,C5030495049,M2090766909,0
309.0,338809.2889554698,0.0,0.0,0.0,0.0,PAYMENT,C1582128145,M2533432765,0
234.0,8280579.259133895,2543801.9459896307,0.0,0.0,0.0,CASH_OUT,C8635481002,M7294777951,1
684.0,40851.200282028054,20018716.876211464,0.0,0.0,0.0,CASH_OUT,C9589058371,M1819812889,0
37.0,345840.2067723565,28221050.525136493,0.0,84861853.2894826,147702648.13851678,PAYMENT,C4320680114,M9849882769,0
282.0,13966.232989703489,0.0,0.0,0.0,0.0,CASH_OUT,C5433781025,M7833475200,0
311.0,1590406.8751108567,333015.224812649,0.0,0.0,0.0,CASH_OUT,C2454066161,M8985789378,1
12.0,19055.32765410121,0.0,0.0,0.0,1016077.9511003484,CASH_OUT,C1983148314,M9674633332,0
157.0,6121.470018168487,11894.583281163123,247288.0410511768,2193570.5215959335,0.0,DEBIT,C9030526467,M408902535,0
272.0,165551.83903449235,0.0,0.0,33814.506812925276,4769062.40404709,CASH_OUT,C1419668663,M5043864550,0
600.0,133433.9342543054,0.0,0.0,316101.2505085245,4211129.327156086,CASH_OUT,C857908358,M4528906761,0
9.0,51392.175926641416,0.0,0.0,0.0,0.0,DEBIT,C9422518722,M4657386901,0
498.0,39944.74894597799,17205.83304829997,0.0,0.0,0.0,TRANSFER,C4779292322,M5369512515,1
393.0,584.8996698783121,0.0,0.0,0.0,0.0,CASH_OUT,C4057436490,M3589433325,0
353.0,124020.04327202501,128228.00178937757,0.0,0.0,2567298.648354039,PAYMENT,C63511692,M5766542379,0
255.0,119956.09452125366,0.0,0.0,0.0,2301312.787745906,PAYMENT,C9513760392,M1352021881,0
35.0,120351.63755601147,37568.788956120115,0.0,0.0,0.0,DEBIT,C9750376649,M4096481208,0
20.0,133240.74611130983,8621441.876764694,0.0,0.0,0.0,DEBIT,C2503810101,M9272247022,0
97.0,1422577.233771482,1306269.041501169,0.0,9308393.581188612,9730324.374036036,TRANSFER,C6645124910,M44600815,1
357.0,4129.5575472222745,12372.242486230605,0.0,0.0,0.0,PAYMENT,C7457877856,M8194884441,0
324.0,125900.71266067754,0.0,0.0,137000190.65498227,3467291.113161318,PAYMENT,C1467446785,M8595914933,0
134.0,78825.85446825168,0.0,0.0,0.0,0.0,PAYMENT,C5930348022,M2606804277,0
347.0,271643.74579202,0.0,0.0,132805679.29902847,19705548.66330634,CASH_OUT,C1950078607,M501730015,0
160.0,10000000.0,1859989.6110416863,0.0,0.0,0.0,CASH_OUT,C2476593572,M756374782,1
209.0,1741.1171157381195,14839440.249981156,56093.45945094692,0.0,0.0,DEBIT,C8605954276,M6477318260,0
201.0,6593.778244339217,8405224.754609508,0.0,0.0,0.0,TRANSFER,C7870203530,M2549632794,0
171.0,1050047.517293044,384890.55401589343,0.0,0.0,0.0,TRANSFER,C606228450,M3688040230,1
306.0,1019.8780942927337,0.0,0.0,0.0,0.0,PAYMENT,C4269937225,M3227817252,0
544.0,18690.98714515464,31046971.22807422,32851957.89,0.0,0.0,DEBIT,C1548706622,M7427979974,0
173.0,59466.09344869403,360068.78316901135,0.0,0.0,0.0,CASH_OUT,C7848722101,M2947187004,1
185.0,20887.544979041813,0.0,0.0,0.0,0.0,CASH_OUT,C1226532004,M6056549203,0
33.0,108323.84517111225,0.0,20976286.753515054,2339274.921138791,0.0,DEBIT,C4298391627,M2567998038,0
137.0,606.5436175250737,0.0,2608512.4310852597,0.0,0.0,CASH_OUT,C859487351,M6411499530,0
53.0,115675.28170110074,211124.08143218083,0.0,0.0,0.0,CASH_OUT,C6963979405,M353610247,1
371.0,54634.81459796579,30337971.196421903,8869634.512056341,132345.35131596954,429775.1788238247,DEBIT,C1338789512,M9854433217,0
261.0,10727.971114201366,0.0,0.0,0.0,0.0,PAYMENT,C9621207606,M179539869,0
230.0,98311.5813665304,254825.3288350886,7599661.094893705,0.0,0.0,TRANSFER,C9590070251,M7819784383,0
14.0,248408.11344821457,0.0,0.0,0.0,0.0,CASH_OUT,C8943999692,M3920360044,0
138.0,154354.99445284886,0.0,0.0,0.0,124731.87389815101,DEBIT,C9257948080,M1431924347,0
379.0,10000000.0,10000000.0,0.0,0.0,10314213.298773805,CASH_OUT,C4867105392,M2883961838,1
204.0,125501.42504003986,82765.40280528992,0.0,1524064.1276280421,163292117.48241657,PAYMENT,C1588434473,M5053502290,0
282.0,28590.7966209822,0.0,0.0,0.0,0.0,PAYMENT,C6004815324,M8166625547,0
297.0,11159.52249518728,0.0,358993.004887431,0.0,0.0,DEBIT,C9113573882,M2721943187,0
132.0,369908.77011879,0.0,0.0,4840669.293321592,4615717.971654825,DEBIT,C7052754564,M1650491578,0
16.0,413161.12493519427,0.0,0.0,0.0,58024.61456736509,DEBIT,C9952975168,M7565309478,0
14.0,193572.97829371295,0.0,0.0,0.0,0.0,DEBIT,C7352929499,M3538707039,0
43.0,2289296.3989680368,0.0,0.0,3899734.8320670975,19622352.075771082,DEBIT,C2794525894,M1097410529,0
135.0,302534.5796179268,0.0,0.0,288398.7024619737,0.0,PAYMENT,C7681432350,M599760186,0
277.0,174576.68335068182,0.0,0.0,6768113.770718728,167565152.3211398,DEBIT,C3087925509,M7161846184,0
354.0,3517.0865944586653,269559.813773956,0.0,0.0,0.0,PAYMENT,C9953298753,M9579674916,0
36.0,1161.0633971560599,0.0,285054.7635771699,0.0,0.0,DEBIT,C1470345175,M6324762712,0
210.0,96047.45576042683,436136.79529061913,10037108.489786223,0.0,0.0,TRANSFER,C4912231022,M7284028921,0
280.0,7573.1129232233925,8653169.999618685,433094.08734805754,0.0,0.0,CASH_OUT,C5975368198,M3076648752,0
233.0,63700.846324848935,0.0,280881.1442264285,0.0,306220.42119096755,CASH_OUT,C6094894004,M1641061049,0
187.0,134558.5689246777,0.0,0.0,0.0,0.0,PAYMENT,C1949612523,M2413567575,0
375.0,942312.2366033549,691479.9275954835,0.0,0.0,0.0,CASH_OUT,C4874183947,M1525110591,1
348.0,120134.46044617402,117708.58893331242,0.0,1250904.9846044313,194971.0003715405,PAYMENT,C8339943188,M9299235252,0
699.0,283.0234958004568,931.4282960432676,0.0,0.0,0.0,CASH_OUT,C8685861274,M6490745484,1
452.0,282727.49745240033,63665.793723851166,0.0,187866505.0073935,236726494.66,TRANSFER,C4142598329,M7261663219,1
474.0,26806.072518219167,0.0,0.0,0.0,0.0,CASH_OUT,C7878062661,M3483712862,0
278.0,113759.47803038543,0.0,0.0,666693.7404299846,3053303.93140196,PAYMENT,C7784306468,M8472420028,0
275.0,11508.905254058296,18150707.228519525,32775536.82565261,7549256.4768362865,673620.4668445913,DEBIT,C8096647219,M6122259464,0
16.0,289594.2301096112,71838.67561532794,0.0,0.0,0.0,DEBIT,C4649731340,M9789481724,0
703.0,146240.88430584254,0.0,0.0,0.0,145678.2526045037,DEBIT,C2300466390,M2429110346,0
44.0,10189.263247987494,0.0,0.0,0.0,0.0,CASH_OUT,C8352409620,M8778968622,0
357.0,4928.126482993043,0.0,0.0,0.0,0.0,PAYMENT,C24144889,M2185260866,0
185.0,17429.71322413205,3787433.6820569374,0.0,0.0,0.0,PAYMENT,C4412025018,M7882244174,0
600.0,11102.44380403611,0.0,0.0,0.0,0.0,DEBIT,C4302887925,M4159977300,0
208.0,1051908.6504386822,0.0,0.0,163503798.44324327,150866234.82268587,DEBIT,C3277448023,M9910179476,0
430.0,10459.126032632781,0.0,0.0,0.0,59489.949298124426,PAYMENT,C6395573156,M736857128,0
407.0,152785.60630993996,246150.19376841525,0.0,0.0,0.0,CASH_OUT,C4519442450,M1614795499,1
346.0,206812.35591156298,104506.59785953109,1958620.4425590443,0.0,1980539.1661218451,DEBIT,C4921974409,M6878111664,0
311.0,224389.60352961253,1818.3635465420891,0.0,119388414.48408379,6819604.336093387,PAYMENT,C4734426489,M7870494921,0
379.0,210950.15676667858,6691102.559308513,0.0,0.0,0.0,DEBIT,C5480546093,M3938580106,0
380.0,18812.533602452884,0.0,0.0,0.0,0.0,PAYMENT,C4847225472,M6422701966,0
283.0,160399.2933107445,0.0,0.0,0.0,0.0,PAYMENT,C4362017874,M1794343046,0
13.0,133999.72449029447,200761.2755073876,0.0,0.0,0.0,DEBIT,C9335270462,M4413681874,0
686.0,2969164.0807323894,776697.2605726825,0.0,0.0,0.0,TRANSFER,C784016531,M3622379417,1
258.0,10000000.0,4098040.715314131,0.0,0.0,0.0,CASH_OUT,C8684621016,M6590188595,1
491.0,13309.970425142472,0.0,0.0,0.0,0.0,CASH_OUT,C8223819700,M7885040414,0
164.0,415475.410691651,0.0,0.0,161433.21078760552,9470419.929086678,TRANSFER,C8534040627,M9624134640,0
335.0,12936.317987335691,0.0,0.0,0.0,0.0,TRANSFER,C4053056410,M3414988393,0
278.0,120314.36689833966,0.0,0.0,0.0,0.0,PAYMENT,C5580114094,M3907719713,0
379.0,74439.1809546786,0.0,0.0,0.0,0.0,DEBIT,C5646274091,M3313790390,0
434.0,10000000.0,10000000.0,0.0,0.0,0.0,TRANSFER,C8999637372,M9501854841,1
136.0,6093.922142374206,0.0,0.0,0.0,0.0,DEBIT,C319855231,M1121852853,0
181.0,46582.43359008985,0.0,0.0,0.0,0.0,DEBIT,C4340087470,M5152368623,0
163.0,489660.75073843903,0.0,0.0,24704978.088045668,58378356.94916396,DEBIT,C6962795709,M4021011007,0
396.0,128955.0877345201,0.0,0.0,4059.1496248894573,2912307.1044052145,PAYMENT,C9017904713,M3733974067,0
42.0,116.39251917822835,0.0,0.0,0.0,0.0,PAYMENT,C6391224019,M8468793420,0
229.0,60658.74729386439,25266754.97757672,3296071.9318496906,0.0,0.0,CASH_OUT,C9766261987,M9156556566,0
15.0,2120.724877167,0.0,1667075.0548395552,0.0,0.0,DEBIT,C9477738314,M4635506891,0
137.0,136365.81509937576,54108.1176251254,0.0,4226189.927410064,4018612.683488096,PAYMENT,C9970549506,M1457728289,0
178.0,409271.00110557984,247263.31110091854,0.0,0.0,0.0,DEBIT,C2555773311,M9271220415,0
713.0,7142171.0564945,656508.8875937375,0.0,0.0,0.0,CASH_OUT,C3337636189,M2878050639,1
212.0,358442.2958518084,18798139.49641548,0.0,1810484.6460621667,1914378.7867866752,DEBIT,C5695092130,M6399504833,0
12.0,204205.71356758516,91702.27838271542,12518943.568120943,99388585.75691468,465802.00487540336,PAYMENT,C174079955,M263032908,0
119.0,10610.583616334861,22688465.04919636,0.0,0.0,0.0,PAYMENT,C7921716158,M1254863325,0
180.0,6429987.685162504,2479652.402238912,0.0,222145.44699126197,233964759.61578718,TRANSFER,C6989769310,M2462332886,1
139.0,65668.0616661116,613325.9680765346,371932.59520026087,0.0,0.0,DEBIT,C4694574727,M5489268300,0
379.0,8186.7020794573755,0.0,389661.3945313705,1615361.4515051106,0.0,TRANSFER,C8031329233,M6465577493,0
258.0,407208.44432363956,5567932.155886873,7613233.873367684,78550.47795324387,0.0,PAYMENT,C9970780545,M6918131167,0
228.0,41205.73030601276,0.0,0.0,0.0,0.0,CASH_OUT,C8561056590,M3482923267,0
290.0,150403.08753914316,128762.28102344032,0.0,0.0,0.0,TRANSFER,C7269871110,M551312417,1
723.0,21913.309931998007,4515.035771998702,0.0,0.0,0.0,TRANSFER,C4290827388,M1115000368,1
21.0,87593.09315984073,18046.481718419036,0.0,0.0,0.0,CASH_OUT,C6766938865,M6099233080,0
165.0,131531.68717872567,0.0,0.0,770907.0573117195,4067432.2782739657,DEBIT,C2279417270,M2885285706,0
444.0,54088.85358030621,89516.33375597913,0.0,0.0,6684166.128727593,TRANSFER,C8101590654,M2316822660,1
234.0,10402.99571996444,225202.21049027183,0.0,0.0,0.0,PAYMENT,C3258323686,M6285716061,0
71.0,1961291.3231621957,1749336.8526267349,0.0,0.0,0.0,CASH_OUT,C5332516967,M8790505908,1
237.0,181255.72273428438,0.0,0.0,0.0,0.0,DEBIT,C7999160280,M5936934644,0
522.0,119149.01131949114,0.0,0.0,13912105.829907205,159551328.5737207,PAYMENT,C4357530866,M2436403502,0
335.0,15635.659466112871,0.0,0.0,0.0,0.0,DEBIT,C3363981394,M8419355976,0
380.0,25728.055181281146,0.0,0.0,0.0,0.0,CASH_OUT,C2539011143,M6087003680,0
134.0,287520.63868792116,0.0,0.0,50922.66275045613,120525.4696598411,CASH_OUT,C6074038177,M38661286,0
230.0,119447.1223397934,0.0,0.0,0.0,0.0,DEBIT,C5966172957,M930476511,0
184.0,920444.435465078,55198.4761219635,311029.1578865911,4466563.7477035355,12414913.12107693,PAYMENT,C2904845917,M4302576566,0
294.0,2026869.759433749,911013.7071072186,0.0,0.0,0.0,CASH_OUT,C4220788751,M6845363705,1
134.0,22816.72112944032,4925046.113383041,0.0,466502.3637363854,7341772.6332843015,DEBIT,C3741604838,M4901121200,0
17.0,58854.20380672151,32770634.45994158,12085739.565483602,0.0,4545836.89745989,PAYMENT,C2750812756,M4554708123,0
379.0,9200.260600880702,0.0,0.0,0.0,0.0,DEBIT,C7397907718,M1945255442,0
212.0,506158.7990120636,0.0,0.0,1185270.345110561,167064406.7962521,DEBIT,C9570237489,M9016452704,0
724.0,952599.9089140865,1034109.4059591056,0.0,0.0,0.0,CASH_OUT,C2952120624,M3244190086,1
734.0,10000000.0,16470931.320851883,0.0,0.0,0.0,CASH_OUT,C9979340416,M6563405048,1
590.0,334.89644865964783,20282.93535051918,0.0,0.0,0.0,TRANSFER,C6795692546,M6371430978,1
41.0,192452.01738009154,104763.48652119345,7847.351556401652,166741803.87,79083409.83545066,PAYMENT,C8998968862,M9706223408,0
186.0,87134.38694371548,0.0,0.0,1425871.2905364025,4786363.955308223,CASH_OUT,C6375385267,M5571062495,0
213.0,38473.77201845888,0.0,0.0,0.0,0.0,PAYMENT,C782398798,M525101938,0
252.0,47128.265434559966,313682.2039583389,0.0,0.0,0.0,CASH_OUT,C8361264829,M5915042894,0
542.0,255756.36906736033,13735869.20700442,0.0,0.0,60006.39546210876,PAYMENT,C5343223559,M2988066963,0
465.0,0.0,0.0,0.0,0.0,0.0,CASH_OUT,C1687077270,M9759237965,1
278.0,847373.9012200807,297300.2746296736,96753.03195935203,0.0,4553015.633508045,CASH_OUT,C6254385237,M5739698477,0
39.0,1695.6185659216,0.0,6149.332638311172,0.0,0.0,PAYMENT,C7875148069,M8380425374,0
410.0,1324.3180446602273,32625324.961607933,3708898.3112464026,0.0,0.0,DEBIT,C5265413042,M6243759069,0
64.0,64668.26938959295,128590.27767420941,0.0,0.0,0.0,CASH_OUT,C9456991023,M589066327,1
94.0,19127413.00359252,0.0,0.0,166703725.01883245,168058507.38,DEBIT,C9335792005,M6473229783,0
12.0,58268.99016650996,0.0,0.0,0.0,0.0,PAYMENT,C4115625099,M664220245,0
485.0,196196.95144877743,0.0,0.0,9873386.617551064,10867624.432714771,PAYMENT,C3531706159,M5414988783,0
225.0,5469.291658125974,0.0,0.0,0.0,0.0,PAYMENT,C6177700389,M3161330248,0
205.0,1192906.836379506,0.0,0.0,166741803.87,168058507.38,CASH_OUT,C978900934,M8026394184,0
229.0,8185.3795211264905,0.0,0.0,0.0,0.0,DEBIT,C8661441109,M4239555562,0
237.0,254889.0943024664,372698.7614087117,0.0,0.0,0.0,TRANSFER,C7337768952,M4094654282,1
203.0,157694.7632932681,7013338.350837118,0.0,0.0,0.0,CASH_OUT,C4049900056,M8812435719,0
232.0,2548.4468176844375,0.0,0.0,0.0,0.0,CASH_OUT,C9833907227,M2672913414,0
129.0,335924.11778599693,18370109.76695257,4055461.3031881996,0.0,736824.9053567155,TRANSFER,C6557139069,M5829673445,0
665.0,44385.33747881138,7578913.983573794,0.0,0.0,0.0,PAYMENT,C8978341745,M3025963395,0
22.0,10000000.0,7246644.683424588,0.0,0.0,0.0,CASH_OUT,C3959097128,M2588382979,1
132.0,14257.813725063117,9056877.569658184,8244863.151271118,0.0,0.0,PAYMENT,C3378458536,M5920589887,0
38.0,220918.94464239117,32672335.379673917,25634.223896851814,0.0,0.0,PAYMENT,C2941956136,M9812999264,0
307.0,424424.641360965,0.0,0.0,6586154.474389814,0.0,CASH_OUT,C8443534476,M2579462433,0
155.0,2958.7102821172202,1747.3808011774568,0.0,0.0,0.0,TRANSFER,C6354997030,M50928827,0
227.0,80507.4681022255,0.0,0.0,0.0,121838.87017948554,PAYMENT,C3396656393,M5708376134,0
280.0,2347041.758402172,1637479.2026491256,0.0,0.0,0.0,TRANSFER,C6320828484,M4402177848,1
44.0,252644.0928218676,0.0,0.0,18247446.94736108,19913521.49073324,DEBIT,C3651069893,M2968603311,0
321.0,87016.29584432712,7110545.501892516,0.0,0.0,0.0,PAYMENT,C6189503688,M8854956109,0
589.0,5034.853108530845,0.0,0.0,0.0,0.0,CASH_OUT,C6048703489,M3932594481,0
375.0,101996.92941391308,0.0,0.0,0.0,0.0,TRANSFER,C4226345869,M4948847694,0
37.0,1268363.4369970993,111733.76908490589,0.0,0.0,0.0,CASH_OUT,C9547439856,M4550753505,1
304.0,31084.706918599073,28210516.73818249,0.0,0.0,0.0,PAYMENT,C9739053929,M4398645712,0
232.0,671201.5902285635,25081.778494129558,0.0,0.0,0.0,PAYMENT,C3785461422,M5581654218,0
211.0,242654.1011942441,32667211.639868192,0.0,101785.83271995492,437438.7728441599,TRANSFER,C7744328733,M9101010244,0
262.0,11997.87123552466,22579282.581847552,0.0,0.0,0.0,CASH_OUT,C2041590369,M5684476454,0
214.0,117614.0630274629,0.0,0.0,0.0,0.0,DEBIT,C3388895416,M9166040119,0
695.0,1672182.6631097232,1215682.5382476805,0.0,0.0,0.0,TRANSFER,C4680054931,M7202211648,1
129.0,157161.2907686962,0.0,0.0,767622.8333005409,0.0,TRANSFER,C9675382283,M3913122076,0
139.0,160677.07235654886,35395.89684322925,0.0,0.0,0.0,PAYMENT,C7534499668,M3445484084,0
488.0,111776.54387769506,0.0,0.0,0.0,4201877.036529659,CASH_OUT,C6744952822,M985370174,0
159.0,123881.17573699309,0.0,0.0,0.0,0.0,DEBIT,C6959708533,M1970107848,0
731.0,553705.8802824622,266004.78831312445,0.0,0.0,0.0,TRANSFER,C2216826750,M8973099210,1
111.0,14278.50603807264,175166.72550280913,0.0,0.0,0.0,CASH_OUT,C398139730,M3721690419,1
375.0,11271.831104440185,0.0,0.0,0.0,0.0,DEBIT,C5714716508,M4110104525,0
308.0,21454.236008512416,53181.286369225505,26316358.87866799,0.0,0.0,DEBIT,C4715431035,M8645715595,0
354.0,164592.64236447532,135928.8420974004,0.0,0.0,0.0,PAYMENT,C2834037948,M6844676945,0
499.0,19870.570674425264,200495.01819706798,0.0,0.0,0.0,CASH_OUT,C3910898920,M2775536634,1
502.0,5509.500892774942,0.0,0.0,0.0,0.0,PAYMENT,C9207993245,M1956028471,0
183.0,5925120.762906984,1640209.5050996847,0.0,154498458.01958916,150734.39683126248,TRANSFER,C1379721792,M8831063741,1
45.0,64205.388620258746,0.0,0.0,0.0,0.0,CASH_OUT,C571594789,M6002859990,0
327.0,18294.809509817147,0.0,0.0,0.0,0.0,CASH_OUT,C7193767904,M6771965361,0
185.0,386749.4536165936,0.0,0.0,110704272.93620451,5384025.613352537,CASH_OUT,C2522289302,M4707340744,0
442.0,858838.1454630091,271835.4021707368,0.0,0.0,0.0,TRANSFER,C2790752082,M3065127392,1
639.0,8717.850245798561,13117.866977580754,0.0,0.0,103537.0429443929,TRANSFER,C9027733936,M2546614681,1
155.0,38338.28915045283,0.0,0.0,0.0,0.0,CASH_OUT,C4375266060,M144621830,0
572.0,5230.626378123215,229679.52211759248,245369.81252467204,0.0,0.0,PAYMENT,C692992045,M9147712662,0
685.0,8226910.358732939,1817750.8619136435,0.0,0.0,10000000.0,TRANSFER,C4120220217,M1959479461,1
528.0,6717542.570493183,10000000.0,0.0,0.0,2387845.499824978,TRANSFER,C9880471943,M1122739922,1
259.0,133461.23254577824,0.0,0.0,0.0,0.0,PAYMENT,C7440520594,M2826941768,0
405.0,155306.6104172788,53704.783131281125,0.0,156089106.74105096,21998576.350705918,PAYMENT,C4760045593,M3934473863,0
651.0,2625356.910982525,1580550.6019286606,0.0,0.0,0.0,CASH_OUT,C4990667518,M2701729342,1
212.0,143899.34430931075,18518286.095184084,30232759.97947131,0.0,334818.2139610219,DEBIT,C8944417256,M3264347298,0
348.0,28215.977656973966,30459589.002396233,32762541.25216712,0.0,0.0,PAYMENT,C5728716831,M4617862329,0
205.0,123539.87499861172,0.0,0.0,0.0,0.0,PAYMENT,C7199319057,M8577864899,0
17.0,3070.9472594638933,895624.1543702743,0.0,0.0,0.0,PAYMENT,C4492134622,M3202936853,0
353.0,2494262.8825456323,1688732.1539085903,0.0,0.0,0.0,CASH_OUT,C6258293761,M9125412461,1
12.0,720679.3546792776,0.0,0.0,12868935.501726247,11290071.199831815,CASH_IN,C3456347624,M4359360738,0
650.0,1409974.0557940642,1697079.6031810667,0.0,0.0,24331140.632504594,TRANSFER,C2973654784,M7298331544,1
648.0,10000000.0,10000000.0,0.0,0.0,936105.601307212,TRANSFER,C9615256128,M1297950212,1
582.0,10000000.0,1059646.0148164036,0.0,0.0,0.0,CASH_OUT,C8069058101,M8498414039,1
184.0,5198.580360207095,19051.179004093407,0.0,0.0,0.0,CASH_OUT,C987154209,M3804134896,0
378.0,285518.73755387176,0.0,0.0,0.0,724281.1589874396,PAYMENT,C9114431621,M4168738501,0
643.0,40316.23059689002,44359.88810287866,0.0,13764670.038513364,20393952.451177668,CASH_OUT,C1314682968,M4306456585,1
491.0,82511.5582359103,210716.22613130545,0.0,167893.8260287364,157307085.1105759,PAYMENT,C9410681388,M7007297478,0
326.0,133051.40174727843,0.0,0.0,2335766.1307385094,1047439.2620949826,PAYMENT,C255432171,M2740270098,0
13.0,20220.87756371248,3832.104784356141,0.0,0.0,0.0,CASH_OUT,C6966675568,M4197362562,0
9.0,179526.05644339195,0.0,0.0,0.0,0.0,DEBIT,C5084678603,M9469691652,0
349.0,5505.398686930807,17838113.218573913,880443.2077585555,0.0,0.0,DEBIT,C189182992,M9396928,0
44.0,554048.413101534,0.0,0.0,2334773.611940494,17313006.60559052,PAYMENT,C7338747654,M3111116479,0
227.0,1546918.2022752932,357373.61210025346,0.0,25947522.877692886,203086466.59461161,CASH_OUT,C4461347456,M7665203068,1
725.0,15022.72180816834,47635.18982293407,0.0,0.0,0.0,CASH_OUT,C5060827018,M2672888541,1
278.0,35597.73920201056,0.0,0.0,26855299.304877754,24539242.483620323,DEBIT,C6190924008,M1924126670,0
12.0,384049.2339494221,1016672.4946460194,0.0,0.0,0.0,CASH_OUT,C7896006835,M8369595274,1
166.0,197788.27697937592,32804207.49,0.0,0.0,0.0,PAYMENT,C9877348356,M5737191731,0
210.0,22415.57521550959,0.0,0.0,0.0,0.0,DEBIT,C3219834327,M6182075482,0
