step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
281,CASH_IN,203937.51,C2041423524,7759729.27,7963666.78,C781689153,231769.24,27831.73,0,0
38,PAYMENT,20362.23,C456451639,11108.0,0.0,M995322595,0.0,0.0,0,0
273,CASH_IN,23596.65,C401976354,1178873.8,1202470.45,C428534746,506097.67,482501.02,0,0
47,TRANSFER,2249574.01,C853837808,2249574.01,0.0,C1750636426,0.0,0.0,1,0
352,PAYMENT,1416.92,C41587712,172461.86,171044.94,M711951585,0.0,0.0,0,0
133,DEBIT,2279.63,C335125658,731.0,0.0,C1794170438,13211.35,15490.97,0,0
226,CASH_OUT,370063.04,C1622040077,104017.0,0.0,C825054815,2795151.37,3165214.41,0,0
323,CASH_IN,141554.44,C1502145460,9318.0,150872.44,C983579101,0.0,0.0,0,0
350,CASH_OUT,60692.95,C765741024,0.0,0.0,C653726268,285702.52,346395.47,0,0
300,CASH_OUT,774761.84,C988104305,774761.84,0.0,C1495991301,153301.73,928063.57,1,0
301,CASH_OUT,56009.97,C1811313017,0.0,0.0,C955097010,13091080.66,13147090.63,0,0
20,PAYMENT,9354.64,C1355514007,13633.0,4278.36,M270015552,0.0,0.0,0,0
160,CASH_OUT,222880.39,C241693834,0.0,0.0,C64978552,1384345.54,1607225.93,0,0
257,PAYMENT,13227.09,C1751561143,441537.18,428310.09,M156040620,0.0,0.0,0,0
457,CASH_OUT,1017016.67,C1729864710,1017016.67,0.0,C497024092,0.0,1017016.67,1,0
178,CASH_OUT,25993.5,C821198938,155568.0,129574.5,C954249987,1455346.55,1481340.05,0,0
226,PAYMENT,21506.79,C1088798369,80240.0,58733.21,M1898509881,0.0,0.0,0,0
250,CASH_OUT,0.0,C521393327,0.0,0.0,C480398193,0.0,0.0,1,0
283,CASH_OUT,291010.21,C949919695,0.0,0.0,C152213122,4935694.12,5226704.32,0,0
21,CASH_IN,275515.81,C166492640,1831216.6,2106732.41,C771123503,4331509.93,4055994.13,0,0
145,TRANSFER,1767886.02,C1544286887,1767886.02,0.0,C436837170,0.0,0.0,1,0
327,CASH_IN,63425.45,C1302158794,8404103.55,8467529.01,C1271719544,1050781.06,987355.61,0,0
41,PAYMENT,4235.15,C1665558226,40428.0,36192.85,M1424634604,0.0,0.0,0,0
177,PAYMENT,15139.98,C2110044013,20963.0,5823.02,M776343390,0.0,0.0,0,0
599,TRANSFER,1074.81,C111480828,1074.81,0.0,C1848921625,0.0,0.0,1,0
352,PAYMENT,11943.81,C1899646346,106175.0,94231.19,M881845879,0.0,0.0,0,0
370,PAYMENT,4469.48,C1042900540,0.0,0.0,M1152919252,0.0,0.0,0,0
17,CASH_OUT,11664.37,C68938694,51302.0,39637.63,C1244946098,47120.42,58784.79,0,0
380,PAYMENT,3619.74,C931171461,29532.0,25912.26,M519600701,0.0,0.0,0,0
249,CASH_IN,32345.67,C1076475477,19211824.6,19244170.27,C1037250143,1698442.8,1666097.14,0,0
625,TRANSFER,2571605.04,C991826252,2571605.04,0.0,C2045424554,0.0,0.0,1,0
201,PAYMENT,18181.23,C1052712571,0.0,0.0,M243167220,0.0,0.0,0,0
202,CASH_IN,182372.91,C633924286,31866.0,214238.91,C108939840,29829.04,0.0,0,0
259,PAYMENT,4956.14,C2143862978,0.0,0.0,M1870802708,0.0,0.0,0,0
520,PAYMENT,12521.84,C964839785,42145.03,29623.19,M1037398306,0.0,0.0,0,0
329,PAYMENT,43401.34,C90130365,51822.0,8420.66,M1190247926,0.0,0.0,0,0
22,CASH_IN,245955.58,C53298164,24118383.56,24364339.14,C812233241,1018605.41,772649.83,0,0
236,TRANSFER,636123.14,C1345915524,15230.0,0.0,C1128276429,41936.81,678059.95,0,0
160,CASH_OUT,392402.72,C1457618987,5026.0,0.0,C1390700346,0.0,392402.72,0,0
10,CASH_OUT,60999.3,C1038369572,0.0,0.0,C1561140816,128342.38,464803.65,0,0
377,PAYMENT,1495.92,C622877987,57575.0,56079.08,M1132484707,0.0,0.0,0,0
18,PAYMENT,6511.87,C450674433,245293.05,238781.18,M1278730269,0.0,0.0,0,0
8,PAYMENT,1285.31,C170873574,10913.0,9627.69,M865304850,0.0,0.0,0,0
371,PAYMENT,6571.38,C1480339752,0.0,0.0,M1189028281,0.0,0.0,0,0
134,PAYMENT,12655.13,C1146047523,0.0,0.0,M1818191426,0.0,0.0,0,0
250,CASH_OUT,113278.04,C1532848861,21372.0,0.0,C1268359000,0.0,113278.04,0,0
230,CASH_OUT,40611.22,C1617773163,0.0,0.0,C478307499,0.0,40611.22,1,0
310,PAYMENT,6939.98,C561613981,0.0,0.0,M1198007594,0.0,0.0,0,0
6,CASH_OUT,17246.0,C1484518113,17246.0,0.0,C978609035,0.0,17246.0,1,0
492,TRANSFER,1059682.92,C937734682,1059682.92,0.0,C122818160,0.0,0.0,1,0
136,CASH_IN,198160.6,C1067069542,395618.38,593778.98,C1748725857,2608639.97,2410479.37,0,0
12,TRANSFER,2531876.22,C614173386,0.0,0.0,C2022767113,2557362.03,5089238.26,0,0
466,PAYMENT,5492.68,C1516928817,112561.38,107068.69,M534897298,0.0,0.0,0,0
305,TRANSFER,9973371.34,C482903309,1053.0,0.0,C276999823,0.0,9973371.34,0,0
550,PAYMENT,6606.3,C392281625,0.0,0.0,M1493740310,0.0,0.0,0,0
157,CASH_IN,78440.44,C425763910,15301.0,93741.44,C1639504554,141742.84,63302.4,0,0
514,CASH_OUT,183792.2,C1492091308,10945.0,0.0,C716774747,3280656.76,3464448.96,0,0
257,CASH_OUT,157971.05,C1696996594,49794.0,0.0,C2026776150,264555.88,422526.93,0,0
38,CASH_OUT,59191.47,C1970284944,21356.0,0.0,C390271586,525747.56,584939.03,0,0
41,PAYMENT,12690.73,C523990207,128574.32,115883.59,M1011785129,0.0,0.0,0,0
138,PAYMENT,29910.7,C55243979,221295.15,191384.45,M878848289,0.0,0.0,0,0
720,CASH_OUT,40075.02,C1765193112,40075.02,0.0,C153506501,0.0,40075.02,1,0
400,TRANSFER,1287312.39,C1399458634,465.0,0.0,C783691470,30164.15,1317476.54,0,0
374,CASH_IN,419043.54,C133212241,1578138.01,1997181.55,C1384591325,475905.64,56862.1,0,0
19,CASH_IN,206969.06,C414253556,9084589.7,9291558.76,C378946166,675911.9,468942.84,0,0
204,CASH_OUT,8326.48,C1954825046,0.0,0.0,C596927186,3550639.35,3558965.83,0,0
130,CASH_OUT,138057.37,C1548534366,1073.0,0.0,C1229901003,0.0,138057.37,0,0
209,PAYMENT,8398.98,C2132927765,328083.2,319684.22,M2056861242,0.0,0.0,0,0
383,CASH_OUT,4961093.21,C1283767836,4961093.21,0.0,C1198859415,0.0,4961093.21,1,0
274,CASH_OUT,529659.95,C554382574,529659.95,0.0,C1058336842,333075.03,862734.98,1,0
211,PAYMENT,6159.5,C228549407,11802.0,5642.5,M1962601958,0.0,0.0,0,0
694,PAYMENT,3325.54,C235315131,27804.0,24478.46,M717238064,0.0,0.0,0,0
36,CASH_IN,271622.76,C871814032,124201.0,395823.76,C648735090,149948.26,0.0,0,0
190,TRANSFER,1075241.91,C323779023,0.0,0.0,C1856169468,7678375.94,8753617.85,0,0
137,CASH_IN,369435.73,C1703535147,416131.0,785566.73,C1047801575,0.0,0.0,0,0
218,CASH_OUT,61470.02,C1521065276,61470.02,0.0,C1756737753,4118329.74,4179799.77,1,0
38,CASH_IN,104238.36,C1504060410,41122.0,145360.36,C181587238,583832.49,479594.13,0,0
140,CASH_OUT,70655.84,C76917213,0.0,0.0,C1978913325,2656837.15,2727492.99,0,0
13,PAYMENT,12559.32,C847685508,624244.24,611684.92,M252797344,0.0,0.0,0,0
395,CASH_OUT,443453.43,C579530059,82305.0,0.0,C250683560,2078716.35,2667394.21,0,0
44,PAYMENT,6012.91,C372092398,0.0,0.0,M1377214902,0.0,0.0,0,0
275,TRANSFER,421270.26,C1766304801,191274.0,0.0,C1938193678,0.0,421270.26,0,0
352,CASH_IN,410287.06,C1155780845,3970819.41,4381106.47,C661773095,14447793.28,14037506.22,0,0
130,CASH_OUT,257831.44,C1536469398,0.0,0.0,C1768001470,793840.32,1051671.76,0,0
327,CASH_OUT,53067.6,C556589156,0.0,0.0,C917657256,447981.73,501049.33,0,0
420,TRANSFER,1464160.5,C1237202508,1464160.5,0.0,C1801696531,0.0,0.0,1,0
133,CASH_IN,56403.43,C1707134322,9206963.6,9263367.04,C1675553530,1477712.19,1421308.76,0,0
370,PAYMENT,19702.5,C450479047,1496.0,0.0,M1210382043,0.0,0.0,0,0
178,PAYMENT,8460.8,C1706852057,77718.0,69257.2,M2114526179,0.0,0.0,0,0
340,CASH_OUT,26478.48,C2100222508,26478.48,0.0,C2123765878,403400.86,429879.34,1,0
330,CASH_OUT,370848.51,C1420965573,9940.0,0.0,C1854841307,398546.68,769395.19,0,0
381,CASH_OUT,67948.58,C582204685,19867.0,0.0,C423176779,1761623.27,1829571.85,0,0
354,CASH_OUT,228282.44,C176390922,0.0,0.0,C973682488,417498.56,645781.0,0,0
20,PAYMENT,13642.72,C852702943,15982.0,2339.28,M563257493,0.0,0.0,0,0
365,CASH_OUT,93581.19,C750171680,93581.19,0.0,C220373789,0.0,93581.19,1,0
148,TRANSFER,288032.02,C1287690661,288032.02,0.0,C89259074,0.0,0.0,1,0
136,CASH_OUT,356609.72,C439969415,41246.0,0.0,C1619481945,511374.7,867984.42,0,0
41,PAYMENT,19699.97,C1023386197,0.0,0.0,M1389677716,0.0,0.0,0,0
547,TRANSFER,400276.72,C1773081867,400276.72,0.0,C69800552,0.0,0.0,1,0
324,CASH_IN,218351.56,C647312158,9358850.59,9577202.15,C1913274981,6117467.37,5899115.81,0,0
6,CASH_OUT,30521.02,C1813769162,30521.02,0.0,C1249547869,0.0,30521.02,1,0
405,CASH_OUT,69357.62,C1629387141,10685.25,0.0,C1329168238,323096.03,392453.65,0,0
238,CASH_OUT,297425.36,C821033313,0.0,0.0,C26690150,1449846.69,1747272.05,0,0
352,PAYMENT,7376.25,C2016660430,0.0,0.0,M946461682,0.0,0.0,0,0
11,CASH_IN,108160.31,C413686125,8324377.25,8432537.57,C1176892022,685605.28,577444.97,0,0
351,CASH_OUT,173198.42,C1489218978,11198.0,0.0,C493485119,1138572.49,1470838.54,0,0
354,CASH_OUT,222425.8,C171311470,0.0,0.0,C2105182459,609464.38,831890.18,0,0
42,CASH_OUT,243997.99,C1518769936,44031.0,0.0,C1301227891,39027.64,283025.63,0,0
594,TRANSFER,217357.58,C1194128731,217357.58,0.0,C525809743,0.0,0.0,1,0
20,CASH_OUT,31072.85,C769698557,100560.0,69487.15,C1993162562,54767.18,134024.02,0,0
178,CASH_IN,182229.95,C1916165162,452.0,182681.95,C1045764732,850884.19,668654.24,0,0
301,PAYMENT,17227.41,C1577768823,62425.0,45197.59,M327953952,0.0,0.0,0,0
329,PAYMENT,3502.32,C745728280,447187.73,443685.41,M185082735,0.0,0.0,0,0
698,TRANSFER,2479767.72,C500011939,2479767.72,0.0,C2100381776,0.0,0.0,1,0
425,CASH_OUT,287720.41,C1152041857,287720.41,0.0,C1551847216,174700.67,462421.08,1,0
397,CASH_OUT,52689.13,C2024128077,52689.13,0.0,C221905096,160085.29,212774.42,1,0
395,PAYMENT,46627.9,C680062523,0.0,0.0,M585375996,0.0,0.0,0,0
157,PAYMENT,11971.31,C937942060,21642.0,9670.69,M184490570,0.0,0.0,0,0
324,CASH_OUT,47077.27,C1346115626,0.0,0.0,C926748577,326075.27,373152.53,0,0
282,TRANSFER,8391.83,C156401350,0.0,0.0,C1512627801,5912273.68,6029420.54,0,0
324,PAYMENT,17936.41,C2050347482,28868.0,10931.59,M89817064,0.0,0.0,0,0
15,TRANSFER,696763.08,C968403759,696763.08,0.0,C1524019269,0.0,69861.26,1,0
17,PAYMENT,54860.63,C1084623990,0.0,0.0,M590277479,0.0,0.0,0,0
234,CASH_OUT,22323.89,C392513101,21027.0,0.0,C539979734,419766.31,442090.2,0,0
474,PAYMENT,2722.61,C868481335,0.0,0.0,M716740915,0.0,0.0,0,0
504,CASH_OUT,1380940.73,C1061974347,1380940.73,0.0,C2132628284,185939.03,1566879.76,1,0
404,CASH_OUT,38610.84,C164556620,4023.0,0.0,C504118604,546255.0,584865.84,0,0
284,PAYMENT,2159.52,C1161262444,132045.65,129886.13,M1106746700,0.0,0.0,0,0
12,CASH_IN,229149.99,C522478257,12482897.06,12712047.05,C580253253,1350348.22,1121198.23,0,0
15,CASH_OUT,125331.34,C1783986864,10475.0,0.0,C1869127541,130535.61,255866.95,0,0
612,PAYMENT,13982.98,C523432479,0.0,0.0,M850961847,0.0,0.0,0,0
132,PAYMENT,10385.29,C753805537,0.0,0.0,M1360537423,0.0,0.0,0,0
401,TRANSFER,125822.44,C675569506,125822.44,0.0,C631063987,0.0,0.0,1,0
35,CASH_OUT,379958.26,C438683672,562.0,0.0,C17756959,549981.32,929939.57,0,0
235,PAYMENT,2385.62,C1824582344,0.0,0.0,M1648911102,0.0,0.0,0,0
184,PAYMENT,2840.13,C1351513465,145140.03,142299.9,M466184993,0.0,0.0,0,0
592,PAYMENT,16171.6,C795405272,17689.0,1517.4,M1734058638,0.0,0.0,0,0
66,TRANSFER,126715.84,C147756271,126715.84,0.0,C650234869,0.0,0.0,1,0
251,CASH_OUT,45239.96,C1771355945,33878.66,0.0,C2055948997,1873798.48,1919038.44,0,0
232,PAYMENT,14556.09,C1788006524,0.0,0.0,M1644043792,0.0,0.0,0,0
404,CASH_OUT,35904.34,C1866775926,0.0,0.0,C722031911,318304.71,354209.06,0,0
304,PAYMENT,15178.93,C960962789,0.0,0.0,M992156892,0.0,0.0,0,0
311,PAYMENT,2146.29,C1684944810,1181.0,0.0,M402866450,0.0,0.0,0,0
606,CASH_OUT,455788.55,C1120752458,455788.55,0.0,C2045354629,0.0,455788.55,1,0
350,PAYMENT,14721.07,C1143604153,5074.0,0.0,M2095184184,0.0,0.0,0,0
205,CASH_IN,165589.87,C2113070177,403208.75,568798.61,C441994783,765779.13,1508984.37,0,0
544,CASH_IN,104495.82,C682607485,1155328.81,1259824.64,C211078792,203639.32,99143.5,0,0
212,CASH_OUT,32767.58,C2012515428,33610.22,842.64,C1895248489,1319327.34,1352094.92,0,0
54,CASH_OUT,438224.6,C1238831225,438224.6,0.0,C296924123,320697.46,758922.05,1,0
207,CASH_OUT,366435.72,C1383152763,791.0,0.0,C793858609,3888850.95,4255286.67,0,0
38,CASH_OUT,329669.81,C1137712481,41497.0,0.0,C1049500017,0.0,636951.38,0,0
94,CASH_IN,535114.54,C1675574781,1671105.15,2206219.69,C690894711,1700072.23,1164957.69,0,0
205,CASH_OUT,147193.86,C1233933235,15016.0,0.0,C343391639,1467809.77,1615003.63,0,0
282,PAYMENT,6964.41,C176649818,2716.0,0.0,M1331578374,0.0,0.0,0,0
695,CASH_OUT,1305754.09,C288815046,1305754.09,0.0,C1715910544,0.0,1305754.09,1,0
211,PAYMENT,5632.61,C204274618,0.0,0.0,M297980610,0.0,0.0,0,0
44,CASH_OUT,129132.27,C1743722775,0.0,0.0,C368202444,4462068.94,4591201.21,0,0
334,PAYMENT,11786.34,C1198239951,0.0,0.0,M1117960630,0.0,0.0,0,0
305,PAYMENT,8649.65,C795586453,0.0,0.0,M1668257530,0.0,0.0,0,0
537,CASH_OUT,127447.68,C987837660,127447.68,0.0,C2119771429,1274456.97,1401904.65,1,0
590,CASH_OUT,179725.06,C1927794445,179725.06,0.0,C2023155598,131709.81,311434.88,1,0
237,PAYMENT,1367.81,C1563809745,21064.0,19696.19,M154216262,0.0,0.0,0,0
154,CASH_OUT,112848.05,C1384196398,0.0,0.0,C2012303052,300848.48,413696.53,0,0
405,CASH_IN,7591.28,C1033921978,322498.0,330089.28,C206265426,0.0,0.0,0,0
535,TRANSFER,606501.57,C602476051,606501.57,0.0,C2044007748,0.0,0.0,1,0
305,PAYMENT,30403.65,C131849972,74883.32,44479.68,M980803569,0.0,0.0,0,0
565,CASH_OUT,364715.24,C1494182124,364715.24,0.0,C1189627156,547144.76,911860.0,1,0
328,PAYMENT,24723.95,C559718696,0.0,0.0,M1012843604,0.0,0.0,0,0
329,CASH_OUT,324609.22,C48679493,82113.0,0.0,C1808999386,344347.01,668956.24,0,0
183,PAYMENT,23607.1,C886711961,244665.21,221058.11,M568071171,0.0,0.0,0,0
533,CASH_OUT,18042.11,C473271936,18042.11,0.0,C356431385,135951.5,153993.61,1,0
732,CASH_OUT,1157971.07,C1123625591,1157971.07,0.0,C355172230,2974237.06,4132208.13,1,0
525,CASH_OUT,443719.49,C549973633,0.0,0.0,C295089620,3293159.93,3736879.41,0,0
192,PAYMENT,683.11,C1640697606,125940.29,125257.18,M1181024864,0.0,0.0,0,0
301,CASH_OUT,408724.54,C629384731,408724.54,0.0,C1039886956,0.0,408724.54,1,0
394,CASH_OUT,201247.25,C1380307239,201247.25,0.0,C1910018633,1296099.23,1497346.48,1,0
38,CASH_IN,100840.46,C2122218537,58741.0,159581.46,C704489873,6326389.54,6225549.08,0,0
282,CASH_OUT,163270.49,C959353417,0.0,0.0,C1425586811,593851.09,757121.58,0,0
674,CASH_OUT,932922.6,C1600632872,932922.6,0.0,C229575855,400110.15,1333032.75,1,0
283,CASH_OUT,39599.86,C1224682789,0.0,0.0,C152008652,463061.83,502661.68,0,0
138,CASH_OUT,278895.42,C78001174,0.0,0.0,C566213943,868215.93,1147111.35,0,0
226,CASH_IN,84898.99,C1532781755,26114.0,111012.99,C2085037952,3285155.34,3200256.36,0,0
236,TRANSFER,1004687.7,C565762350,213925.0,0.0,C1430482687,143167.33,1147855.04,0,0
206,CASH_OUT,154196.49,C1013101723,154196.49,0.0,C1068088118,325765.34,479961.83,1,0
188,CASH_OUT,79012.55,C418413280,39596.0,0.0,C1750622044,10361008.74,10440021.29,0,0
271,TRANSFER,5926745.36,C393546828,5926745.36,0.0,C516790131,0.0,0.0,1,0
125,CASH_OUT,99793.9,C1996420000,99793.9,0.0,C987180793,209608.93,309402.83,1,0
209,TRANSFER,1516823.73,C117228585,1516823.73,0.0,C750076858,0.0,0.0,1,0
233,PAYMENT,9892.39,C1434063893,797161.0,787268.61,M879105792,0.0,0.0,0,0
299,PAYMENT,42121.56,C1024964555,0.0,0.0,M1840658299,0.0,0.0,0,0
163,CASH_OUT,134194.59,C663221524,134194.59,0.0,C1335637774,1656961.35,1791155.94,1,0
154,PAYMENT,6026.21,C800144961,0.0,0.0,M1727424826,0.0,0.0,0,0
302,CASH_OUT,242012.58,C423234069,0.0,0.0,C303484092,2659854.38,2869009.78,0,0
132,PAYMENT,11118.16,C1319575849,380.0,0.0,M1816025700,0.0,0.0,0,0
258,PAYMENT,324.53,C889559104,48729.91,48405.38,M259599927,0.0,0.0,0,0
20,CASH_OUT,333029.75,C978876281,0.0,0.0,C1394304548,469566.23,1043089.47,0,0
397,TRANSFER,704477.84,C428185794,0.0,0.0,C521979785,1268527.8,1973005.63,0,0
668,CASH_OUT,1576531.53,C2000069930,1576531.53,0.0,C1345448010,0.0,1576531.53,1,0
6,CASH_OUT,10565.0,C1191732945,10565.0,0.0,C418964192,36275.0,24380.72,1,0
283,CASH_IN,135738.43,C1125573112,118391.0,254129.43,C1186612250,0.0,0.0,0,0
456,TRANSFER,30548.46,C1322381590,30548.46,0.0,C876969670,0.0,0.0,1,0
401,CASH_OUT,202391.43,C123798462,106651.0,0.0,C1183324387,35572.3,340637.93,0,0
582,CASH_OUT,92822.25,C190726325,113491.0,20668.75,C1249154356,845147.4,937969.65,0,0
487,TRANSFER,1035401.2,C863742411,1035401.2,0.0,C1644420879,0.0,0.0,1,0
596,CASH_OUT,204721.27,C357911107,204721.27,0.0,C1450973124,0.0,204721.27,1,0
232,TRANSFER,570135.07,C1797062826,570135.07,0.0,C1005190137,0.0,0.0,1,0
449,TRANSFER,1965786.11,C635739031,1965786.11,0.0,C829764239,0.0,0.0,1,0
232,PAYMENT,5772.36,C859847214,0.0,0.0,M1855351964,0.0,0.0,0,0
397,TRANSFER,3378505.87,C1038888425,0.0,0.0,C293997775,8300254.11,11678759.98,0,0
379,CASH_OUT,61210.65,C649369165,41041.0,0.0,C1799152942,0.0,61210.65,0,0
250,CASH_OUT,52795.24,C1228128908,52795.24,0.0,C250338207,61166.14,113961.38,1,0
332,CASH_OUT,24529.24,C111625109,10898.0,0.0,C1947969575,209892.28,234421.52,0,0
46,PAYMENT,5962.64,C375343595,1187.0,0.0,M2079490698,0.0,0.0,0,0
356,PAYMENT,834.62,C1784154332,20508.0,19673.38,M1710537774,0.0,0.0,0,0
443,CASH_OUT,1795622.71,C142314551,1795622.71,0.0,C1793840709,307814.85,2103437.56,1,0
281,PAYMENT,5328.14,C1106643421,110921.0,105592.86,M528291579,0.0,0.0,0,0
12,PAYMENT,18373.76,C37434177,0.0,0.0,M2085755414,0.0,0.0,0,0
285,CASH_IN,12427.9,C802812751,2443186.91,2455614.81,C1318671967,261211.38,248783.47,0,0
163,PAYMENT,16509.07,C103159768,143189.25,126680.18,M993154302,0.0,0.0,0,0
178,PAYMENT,7844.52,C1715535092,51760.28,43915.76,M1732727429,0.0,0.0,0,0
291,TRANSFER,87660.69,C1784205179,87660.69,0.0,C923245844,0.0,0.0,1,0
572,CASH_OUT,82504.16,C364720575,82504.16,0.0,C911165143,190860.62,273364.78,1,0
205,CASH_OUT,251847.38,C2140983899,15156.0,0.0,C1689317472,1948979.84,2200827.22,0,0
13,CASH_OUT,380468.39,C1936194867,13204.0,0.0,C703876530,0.0,380468.39,0,0
119,CASH_OUT,1082718.08,C1700746062,1082718.08,0.0,C2094758732,0.0,1082718.08,1,0
493,CASH_OUT,567729.52,C1127265876,567729.52,0.0,C661987351,365798.0,933527.51,1,0
395,CASH_OUT,99237.87,C159166529,0.0,0.0,C2034339156,110228.88,209466.75,0,0
11,CASH_IN,737.14,C646250679,10386423.56,10387160.7,C807931439,356168.96,786350.58,0,0
346,CASH_OUT,231575.46,C1744048839,0.0,0.0,C1138304656,506862.36,738437.82,0,0
161,PAYMENT,16871.29,C104939187,154268.69,137397.4,M1234904622,0.0,0.0,0,0
306,PAYMENT,39966.22,C1298097969,0.0,0.0,M1972607244,0.0,0.0,0,0
226,CASH_OUT,259525.36,C1076978731,0.0,0.0,C1591014417,666493.15,926018.51,0,0
20,CASH_OUT,306450.14,C1543152835,8595.0,0.0,C1200569103,0.0,306450.14,0,0
161,PAYMENT,1053.23,C509959547,205985.73,204932.5,M1025232579,0.0,0.0,0,0
135,PAYMENT,614.35,C1033048575,95217.58,94603.22,M1919260274,0.0,0.0,0,0
162,CASH_OUT,346652.05,C1332808278,0.0,0.0,C319916004,1402235.24,1748887.29,0,0
329,PAYMENT,5075.12,C1482215113,21044.0,15968.88,M248772836,0.0,0.0,0,0
284,PAYMENT,7404.15,C1826934887,0.0,0.0,M1613912068,0.0,0.0,0,0
497,TRANSFER,2123610.45,C1534934111,2123610.45,0.0,C1232151858,0.0,0.0,1,0
399,CASH_OUT,70425.77,C1763902504,160195.0,89769.23,C359912091,2030969.0,2101394.78,0,0
302,CASH_OUT,32631.12,C965127737,9624.0,0.0,C811553784,2899521.55,2932152.67,0,0
308,CASH_IN,6174.43,C765454919,53559.0,59733.43,C2142030324,149263.65,143089.22,0,0
225,PAYMENT,3958.2,C954271625,0.0,0.0,M1167311912,0.0,0.0,0,0
299,PAYMENT,11968.21,C1027216615,163513.47,151545.26,M1367544318,0.0,0.0,0,0
507,TRANSFER,10000000.0,C1386014813,17239986.95,7239986.95,C407821637,0.0,0.0,1,0
404,PAYMENT,12181.99,C1576089605,10521.0,0.0,M588470753,0.0,0.0,0,0
590,CASH_IN,47095.44,C1218969054,2121473.26,2168568.71,C1956578375,71385.47,24290.03,0,0
550,CASH_OUT,61717.57,C1275817412,0.0,0.0,C1894696336,1167029.11,1228746.68,0,0
444,TRANSFER,348055.47,C1424747794,348055.47,0.0,C1922828230,0.0,0.0,1,0
41,CASH_OUT,155120.39,C1014289467,0.0,0.0,C586809523,7357379.07,7512499.46,0,0
35,CASH_IN,249576.69,C277520063,632.0,250208.69,C1521668510,40401.56,0.0,0,0
330,PAYMENT,13128.41,C1461911609,0.0,0.0,M1872270154,0.0,0.0,0,0
205,PAYMENT,2129.83,C748964604,0.0,0.0,M1792844041,0.0,0.0,0,0
461,CASH_OUT,830991.53,C307666203,830991.53,0.0,C1498742715,48795.65,879787.17,1,0
639,CASH_OUT,349627.64,C432374768,349627.64,0.0,C1055938470,0.0,349627.64,1,0
330,CASH_OUT,287217.98,C2074340993,5040.0,0.0,C1969315754,100145.01,387363.0,0,0
356,PAYMENT,7675.55,C905897328,865.0,0.0,M634845779,0.0,0.0,0,0
286,CASH_OUT,148796.79,C2114541746,314687.0,165890.21,C2100578344,19407.65,168204.43,0,0
186,PAYMENT,6982.94,C869520571,0.0,0.0,M587110374,0.0,0.0,0,0
284,CASH_OUT,45323.37,C650187374,99868.0,54544.63,C204027833,199163.99,244487.35,0,0
257,CASH_OUT,57691.38,C1945561338,0.0,0.0,C1717139449,1064672.68,1122364.06,0,0
260,CASH_IN,248023.28,C1626648400,7494282.4,7742305.68,C402933780,1138356.64,890333.36,0,0
8,PAYMENT,8963.11,C324354535,16626.0,7662.89,M127871858,0.0,0.0,0,0
1,CASH_IN,126950.91,C356005505,1997212.32,2124163.23,C22805895,1091231.39,483173.63,0,0
206,TRANSFER,718172.22,C677001306,0.0,0.0,C1747918937,2348397.15,3066569.38,0,0
726,CASH_OUT,3547010.54,C456762120,3547010.54,0.0,C1618899924,134668.9,3681679.44,1,0
202,PAYMENT,12819.63,C1792324708,0.0,0.0,M1207431887,0.0,0.0,0,0
252,CASH_OUT,429779.1,C533036823,25.0,0.0,C1405755439,2259750.84,2689529.94,0,0
268,CASH_OUT,754874.26,C1233845935,754874.26,0.0,C899674207,0.0,754874.26,1,0
394,PAYMENT,17442.41,C1360089427,0.0,0.0,M625132027,0.0,0.0,0,0
525,PAYMENT,35278.79,C169677648,51976.0,16697.21,M90689733,0.0,0.0,0,0
307,CASH_IN,136758.58,C782221639,5949791.24,6086549.82,C1418449895,162870.77,26112.19,0,0
186,CASH_OUT,331552.9,C72843651,24522.0,0.0,C1078468885,0.0,331552.9,0,0
237,PAYMENT,2620.49,C1586447383,10435.0,7814.51,M831605009,0.0,0.0,0,0
136,CASH_OUT,213375.17,C1493746082,14939.0,0.0,C1295976969,666099.92,879475.09,0,0
372,PAYMENT,21730.2,C1138076884,17458.54,0.0,M13175985,0.0,0.0,0,0
282,CASH_OUT,310612.06,C133858617,0.0,0.0,C1468903657,321988.04,632600.1,0,0
210,CASH_IN,122426.5,C532034085,9171592.98,9294019.47,C296481451,221166.03,98739.53,0,0
354,PAYMENT,786.44,C1131321836,181051.85,180265.41,M1772307407,0.0,0.0,0,0
189,CASH_OUT,121389.52,C1718475006,0.0,0.0,C1182316677,2876294.36,2997683.87,0,0
276,PAYMENT,40432.5,C1883508068,0.0,0.0,M1352485070,0.0,0.0,0,0
146,TRANSFER,60516.53,C204723850,60516.53,0.0,C776823334,0.0,0.0,1,0
321,CASH_IN,53509.45,C1806868020,10799573.58,10853083.03,C1647754650,792998.99,739489.53,0,0
165,CASH_IN,200038.31,C382533095,7302639.12,7502677.43,C1813637136,277936.91,77898.6,0,0
475,TRANSFER,29611.08,C1481115689,29611.08,0.0,C370888897,0.0,0.0,1,0
135,CASH_OUT,7927.06,C2071408487,7927.06,0.0,C1313763244,0.0,7927.06,1,0
371,PAYMENT,13411.61,C1311854675,39233.0,25821.39,M1563396162,0.0,0.0,0,0
236,CASH_OUT,170620.71,C755446367,0.0,0.0,C88469447,327851.91,498472.62,0,0
